logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.stable.ID	Gene.name	Gene.description
0.425910397394249	7.5552052746562	2.60141210927432	0.0191336385565639	0.143697036671814	-3.91845097395492	ENSMUSG00000030671	Pde3b	phosphodiesterase 3B, cGMP-inhibited [Source:MGI Symbol;Acc:MGI:1333863]
0.651289738985237	5.06285910780211	2.60095762738815	0.0191513841319775	0.143697036671814	-3.36012212762767	ENSMUSG00000040302	Rbm48	RNA binding motif protein 48 [Source:MGI Symbol;Acc:MGI:2442653]
-2.76767557539736	0.217049357674596	-2.60038871643926	0.0191736198330109	0.143697036671814	-3.41419296058813	ENSMUSG00000073705	Cenps	centromere protein S [Source:MGI Symbol;Acc:MGI:1917178]
0.683347732650986	7.52904806201954	2.60015082555355	0.0191829250321286	0.143697036671814	-3.87481246458775	ENSMUSG00000019877	Serinc1	serine incorporator 1 [Source:MGI Symbol;Acc:MGI:1926228]
2.02435382368701	2.83094183349578	2.60009209067443	0.0191852231348531	0.143697036671814	-3.0892215475667	ENSMUSG00000029428	Stx2	syntaxin 2 [Source:MGI Symbol;Acc:MGI:108059]
-2.56764197291314	5.75694781392917	-2.60006859004832	0.0191861427107557	0.143697036671814	-3.4766794181213	ENSMUSG00000030579	Tyrobp	TYRO protein tyrosine kinase binding protein [Source:MGI Symbol;Acc:MGI:1277211]
-2.19720905790313	1.43257662005713	-2.59960097687507	0.0192044490990092	0.143697036671814	-3.14444780973044	ENSMUSG00000090417	Vmn2r94	vomeronasal 2, receptor 94 [Source:MGI Symbol;Acc:MGI:3648050]
-0.750146053824713	4.72174552719972	-2.59955841724207	0.0192061160760388	0.143697036671814	-3.29979662392275	ENSMUSG00000016409	Nkap	NFKB activating protein [Source:MGI Symbol;Acc:MGI:1914300]
-0.578011418760337	6.33247779381887	-2.5992922873625	0.01921654299424	0.143697036671814	-3.64592082757067	ENSMUSG00000042082	Arsb	arylsulfatase B [Source:MGI Symbol;Acc:MGI:88075]
0.65292224292474	7.46834251820346	2.5991859234043	0.0192207118261671	0.143697036671814	-3.89543772526997	ENSMUSG00000040463	Mybbp1a	MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181]
-0.79394677973366	4.52475558114214	-2.5991796997711	0.0192209557821697	0.143697036671814	-3.28595559514245	ENSMUSG00000006587	Snai3	snail family zinc finger 3 [Source:MGI Symbol;Acc:MGI:1353563]
-2.52394009522786	1.15969445883562	-2.59861030602381	0.0192432875815296	0.143785761097225	-3.18139276298293	ENSMUSG00000044367	Slc16a13	solute carrier family 16 (monocarboxylic acid transporters), member 13 [Source:MGI Symbol;Acc:MGI:1916559]
-0.773354519088937	8.96897733583321	-2.5977384681914	0.0192775293626075	0.143963332049777	-4.19936823194439	ENSMUSG00000021939	Ctsb	cathepsin B [Source:MGI Symbol;Acc:MGI:88561]
0.185948653684308	9.19676875293361	2.59641136806828	0.0193297634869194	0.144251213913488	-4.2535579704881	ENSMUSG00000008682	Rpl10	ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:105943]
-2.66229346177865	1.03422958112783	-2.59590244347328	0.0193498303877213	0.144251213913488	-3.19227641005048	ENSMUSG00000087060	Eldr	Egfr long non-coding downstream RNA [Source:MGI Symbol;Acc:MGI:1919985]
1.49803426782226	2.89923754670786	2.59573423537365	0.0193564672077137	0.144251213913488	-3.07401095029914	ENSMUSG00000036840	Siah1a	siah E3 ubiquitin protein ligase 1A [Source:MGI Symbol;Acc:MGI:108064]
-0.672463254264824	4.29412770212606	-2.59569362397443	0.0193580698971306	0.144251213913488	-3.24658149790043	ENSMUSG00000023939	Mrpl14	mitochondrial ribosomal protein L14 [Source:MGI Symbol;Acc:MGI:1333864]
-0.569803373221927	5.86254832700692	-2.59499858153584	0.0193855187231068	0.144377459498217	-3.53242773144527	ENSMUSG00000010755	Cars	cysteinyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1351477]
-1.04213757043799	4.94050467468427	-2.59417204546033	0.019418208915787	0.144416221886858	-3.3633833926423	ENSMUSG00000066363	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F [Source:MGI Symbol;Acc:MGI:2182838]
-0.936595740150799	3.25694207494596	-2.59376760360057	0.0194342241035885	0.144416221886858	-3.11016019657604	ENSMUSG00000006638	Abhd1	abhydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1931013]
-3.2381482346116	-0.271435759220357	-2.5935876126571	0.0194413554837615	0.144416221886858	-3.42230920197226	ENSMUSG00000091468	Vmn2r82	vomeronasal 2, receptor 82 [Source:MGI Symbol;Acc:MGI:3646522]
-2.34778498516686	0.454346625433999	-2.59354253404034	0.0194431419245921	0.144416221886858	-3.35612329792985	ENSMUSG00000055026	Gabrg3	gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624]
-0.719401525024639	5.44402548903289	-2.59299324208138	0.0194649226583495	0.144416221886858	-3.46912427225996	ENSMUSG00000003955	Fam162a	family with sequence similarity 162, member A [Source:MGI Symbol;Acc:MGI:1917436]
-0.508591356764199	6.1609446321697	-2.59274475564829	0.0194747833883511	0.144416221886858	-3.64036108340556	ENSMUSG00000027018	Hat1	histone aminotransferase 1 [Source:MGI Symbol;Acc:MGI:96013]
0.516235067506418	6.75847801511728	2.59270823662085	0.019476232981143	0.144416221886858	-3.83005921555397	ENSMUSG00000044468	Tent5c	terminal nucleotidyltransferase 5C [Source:MGI Symbol;Acc:MGI:1921895]
-2.36389166549979	1.22768728916814	-2.59251155396533	0.0194840419092877	0.144416221886858	-3.20284722818961	ENSMUSG00000104020	Gm37215	predicted gene, 37215 [Source:MGI Symbol;Acc:MGI:5610443]
-1.95345062030226	1.91625853287379	-2.59247956560101	0.0194853122318779	0.144416221886858	-3.11808082900839	ENSMUSG00000030792	Dkkl1	dickkopf-like 1 [Source:MGI Symbol;Acc:MGI:1354963]
-0.448361357258713	6.52406890630725	-2.59108807947331	0.0195406475551964	0.144748268493776	-3.71511979592458	ENSMUSG00000031103	Elf4	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]
0.246163510762655	9.09821004827982	2.5903524720942	0.0195699610902049	0.144822747240977	-4.23826053374694	ENSMUSG00000058655	Eif4b	eukaryotic translation initiation factor 4B [Source:MGI Symbol;Acc:MGI:95304]
0.57810057256855	6.77415111702971	2.58921454478572	0.0196153895561083	0.144822747240977	-3.81006422026702	ENSMUSG00000021756	Il6st	interleukin 6 signal transducer [Source:MGI Symbol;Acc:MGI:96560]
-1.83987282679321	1.79353996703227	-2.58919764581971	0.0196160649565575	0.144822747240977	-3.14416514773249	ENSMUSG00000115027	Vmn1r81	vomeronasal 1 receptor 81 [Source:MGI Symbol;Acc:MGI:2159648]
-2.81678560839459	0.511883669880642	-2.58901234104609	0.0196234724831387	0.144822747240977	-3.34264716696248	ENSMUSG00000109316	Gm45160	predicted gene 45160 [Source:MGI Symbol;Acc:MGI:5753736]
-1.98771559728343	3.04193753433865	-2.58899663836169	0.0196241003179629	0.144822747240977	-3.08343372897977	ENSMUSG00000042363	Lgalsl	lectin, galactoside binding-like [Source:MGI Symbol;Acc:MGI:1916114]
-2.75552093085716	-0.42298759248942	-2.58877418178691	0.0196329967799248	0.144822747240977	-3.43766706744803	ENSMUSG00000079604	Gm13219	predicted gene 13219 [Source:MGI Symbol;Acc:MGI:3651678]
-0.258316242528366	8.59103494434666	-2.58875720048283	0.0196336760527366	0.144822747240977	-4.15026708220292	ENSMUSG00000050912	Tmem123	transmembrane protein 123 [Source:MGI Symbol;Acc:MGI:1919179]
1.00214565708965	3.80073565552792	2.58872366216084	0.0196350176923034	0.144822747240977	-3.13642133521134	ENSMUSG00000038485	Socs7	suppressor of cytokine signaling 7 [Source:MGI Symbol;Acc:MGI:2651588]
-0.3153362565262	7.85760011265765	-2.58743065226521	0.0196868089733884	0.145126846621958	-3.99747743976528	ENSMUSG00000032383	Ppib	peptidylprolyl isomerase B [Source:MGI Symbol;Acc:MGI:97750]
-0.528429006538553	6.71712246310603	-2.58693995657679	0.0197064978112723	0.145145365301326	-3.79196099805259	ENSMUSG00000026944	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2 [Source:MGI Symbol;Acc:MGI:99606]
-2.22713753730785	0.999431388828822	-2.58662188689001	0.019719270183279	0.145145365301326	-3.22438853921102	ENSMUSG00000030814	Bcl7c	B cell CLL/lymphoma 7C [Source:MGI Symbol;Acc:MGI:1332237]
1.01579440467545	4.19196905085506	2.5863459102756	0.0197303586715204	0.145145365301326	-3.19311077056489	ENSMUSG00000057691	Zfp746	zinc finger protein 746 [Source:MGI Symbol;Acc:MGI:1916478]
-0.403646750209349	6.5664106337444	-2.58614838222774	0.0197382988216155	0.145145365301326	-3.77042295286499	ENSMUSG00000024410	Rmc1	regulator of MON1-CCZ1 [Source:MGI Symbol;Acc:MGI:1916528]
0.684346247667903	5.5513416374692	2.58573015256282	0.0197551207084569	0.145145365301326	-3.4700943355442	ENSMUSG00000034290	Nek9	NIMA (never in mitosis gene a)-related expressed kinase 9 [Source:MGI Symbol;Acc:MGI:2387995]
0.747310705461016	6.22902245178521	2.58568025197982	0.019757128705556	0.145145365301326	-3.66642923981358	ENSMUSG00000025571	Tnrc6c	trinucleotide repeat containing 6C [Source:MGI Symbol;Acc:MGI:2443265]
-0.383800486194503	6.35642018652983	-2.58552787234088	0.0197632616606346	0.145145365301326	-3.70152209891324	ENSMUSG00000028800	Hdac1	histone deacetylase 1 [Source:MGI Symbol;Acc:MGI:108086]
-1.53648485486949	3.90435649115804	-2.58420148898481	0.0198167225459702	0.145460248132573	-3.14549277786579	ENSMUSG00000042042	Csgalnact2	chondroitin sulfate N-acetylgalactosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:1926002]
-0.359872901203625	6.76648071548503	-2.58352468366941	0.0198440548419464	0.145583106024125	-3.79885252059957	ENSMUSG00000033916	Chmp2a	charged multivesicular body protein 2A [Source:MGI Symbol;Acc:MGI:1916203]
0.689867374881908	5.33123483377632	2.58300416217573	0.0198651001952362	0.145593009413514	-3.44388800658998	ENSMUSG00000046806	Cyren	cell cycle regulator of NHEJ [Source:MGI Symbol;Acc:MGI:1925662]
-2.36858579892791	1.4767131638259	-2.5829350279356	0.0198678969830407	0.145593009413514	-3.22236679974566	ENSMUSG00000108436	Gm44851	predicted gene 44851 [Source:MGI Symbol;Acc:MGI:5753427]
-2.76204461916802	1.12717534022098	-2.5827053469182	0.0198771913004696	0.145593009413514	-3.29846100550318	ENSMUSG00000055485	Soga1	suppressor of glucose, autophagy associated 1 [Source:MGI Symbol;Acc:MGI:2444575]
2.31745262741719	1.02368685909376	2.58243494246171	0.0198881388577132	0.145595586597676	-3.31697816322464	ENSMUSG00000083816	Gm13033	predicted gene 13033 [Source:MGI Symbol;Acc:MGI:3649305]
0.627833098131737	4.8271961742408	2.58120609757658	0.0199379622166613	0.145882608529895	-3.35614412193217	ENSMUSG00000042677	Zc3h12a	zinc finger CCCH type containing 12A [Source:MGI Symbol;Acc:MGI:2385891]
-0.262558613429306	9.14009725417579	-2.58063056145632	0.0199613381809431	0.145975916947493	-4.25028376201572	ENSMUSG00000023010	Tmbim6	transmembrane BAX inhibitor motif containing 6 [Source:MGI Symbol;Acc:MGI:99682]
-0.598262264376536	6.13549849776562	-2.58012993299184	0.0199816929583181	0.146047044117153	-3.73345314338406	ENSMUSG00000032021	Crtam	cytotoxic and regulatory T cell molecule [Source:MGI Symbol;Acc:MGI:1859822]
-1.73396429524783	4.74788425954235	-2.57825596750052	0.0200580614049367	0.14645703399485	-3.37848131903181	ENSMUSG00000028874	Fgr	FGR proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:95527]
-2.39531883663094	1.5384935117201	-2.57823044890264	0.0200591032660147	0.14645703399485	-3.2115794238355	ENSMUSG00000113836	Gm3325	predicted gene 3325 [Source:MGI Symbol;Acc:MGI:3781503]
-0.465077470519917	6.80178995983827	-2.5763284012379	0.0201369046277896	0.146947002915803	-3.79957507235421	ENSMUSG00000021036	Sptlc2	serine palmitoyltransferase, long chain base subunit 2 [Source:MGI Symbol;Acc:MGI:108074]
1.55565544810017	3.67094679979616	2.57538723948697	0.020175508265539	0.14715056214266	-3.12393603171271	ENSMUSG00000072568	Lratd2	LRAT domain containing 1 [Source:MGI Symbol;Acc:MGI:3026924]
0.638232055638935	4.93238484324397	2.5743519382523	0.0202180547386313	0.147324223203665	-3.41539379347154	ENSMUSG00000071632	2510002D24Rik	RIKEN cDNA 2510002D24 gene [Source:MGI Symbol;Acc:MGI:1919557]
-1.42291836690867	1.7522572637427	-2.57428614169454	0.0202207615866466	0.147324223203665	-3.15112664768318	ENSMUSG00000095362	Gm14325	predicted gene 14325 [Source:MGI Symbol;Acc:MGI:3702875]
0.589835536628697	4.98192256860825	2.57399623679057	0.0202326922921496	0.147333028503671	-3.39511145950197	ENSMUSG00000007476	Lrrc8a	leucine rich repeat containing 8A VRAC subunit A [Source:MGI Symbol;Acc:MGI:2652847]
0.201525618041293	8.66121338982039	2.57260369315926	0.0202900944562038	0.147672769026852	-4.1988558883236	ENSMUSG00000041453	Rpl21	ribosomal protein L21 [Source:MGI Symbol;Acc:MGI:1278340]
2.04408210568779	2.27508212777703	2.57205611657649	0.0203127086663466	0.147759094644928	-3.11907866412253	ENSMUSG00000027171	Prrg4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane) [Source:MGI Symbol;Acc:MGI:2442211]
-0.259015458662828	8.95060362881555	-2.57142721953994	0.0203387109561239	0.14786996150693	-4.23159559633198	ENSMUSG00000028465	Tln1	talin 1 [Source:MGI Symbol;Acc:MGI:1099832]
-0.429973511215834	5.9516925180892	-2.57089634467769	0.0203606851323117	0.147951440720833	-3.63435735730348	ENSMUSG00000031934	Panx1	pannexin 1 [Source:MGI Symbol;Acc:MGI:1860055]
0.309821585477243	7.7094379965461	2.57048474054413	0.0203777379843432	0.147988990976248	-3.99185331042117	ENSMUSG00000042032	Mat2b	methionine adenosyltransferase II, beta [Source:MGI Symbol;Acc:MGI:1913667]
0.760390275349763	5.53480626952031	2.56973783970732	0.0204087170311903	0.147988990976248	-3.4991618773029	ENSMUSG00000056121	Fez2	fasciculation and elongation protein zeta 2 (zygin II) [Source:MGI Symbol;Acc:MGI:2675856]
-0.398060634076306	7.58477965671128	-2.5695294601232	0.0204173679537311	0.147988990976248	-3.96276054390174	ENSMUSG00000018168	Ikzf3	IKAROS family zinc finger 3 [Source:MGI Symbol;Acc:MGI:1342542]
-0.371222287555351	6.85738175510006	-2.56930693389633	0.020426610036777	0.147988990976248	-3.83987045393821	ENSMUSG00000003299	Mrpl4	mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]
0.467886129740497	7.21257447967989	2.56919386304873	0.0204313076860087	0.147988990976248	-3.92511495782525	ENSMUSG00000055675	Kbtbd11	kelch repeat and BTB (POZ) domain containing 11 [Source:MGI Symbol;Acc:MGI:1922151]
-1.28410279885257	4.30603196801629	-2.56909056427054	0.0204356002443454	0.147988990976248	-3.27414457777401	ENSMUSG00000058454	Dhcr7	7-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1298378]
-2.1789267550144	2.1140486846468	-2.56885889464904	0.0204452303514984	0.147988990976248	-3.16693850768867	ENSMUSG00000025268	Maged2	MAGE family member D2 [Source:MGI Symbol;Acc:MGI:1933391]
0.608395047617617	4.69972139606878	2.56869581755292	0.02045201177963	0.147988990976248	-3.3774143738855	ENSMUSG00000073096	Lrrc61	leucine rich repeat containing 61 [Source:MGI Symbol;Acc:MGI:2652848]
0.840805584996606	5.31271565006162	2.5682536655385	0.020470409099877	0.148044153390216	-3.47109654182818	ENSMUSG00000030660	Pik3c2a	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:MGI Symbol;Acc:MGI:1203729]
-1.70755645149464	1.80424171478134	-2.56794403565391	0.0204833017515953	0.14805946836858	-3.16973749633981	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1 [Source:MGI Symbol;Acc:MGI:2685113]
-3.45520806504225	-0.346165749150247	-2.56706521560329	0.0205199370352853	0.148246295900029	-3.4019081189449	ENSMUSG00000063394	Olfr293	olfactory receptor 293 [Source:MGI Symbol;Acc:MGI:3030127]
-1.38880855885845	4.1248947378212	-2.56521217592224	0.0205973892877673	0.148669764374539	-3.23671132772633	ENSMUSG00000028540	Dph2	DPH2 homolog [Source:MGI Symbol;Acc:MGI:1914978]
0.346551436496127	7.25844831388871	2.56507091935574	0.0206033048605579	0.148669764374539	-3.91879190756122	ENSMUSG00000015757	Ppil4	peptidylprolyl isomerase (cyclophilin)-like 4 [Source:MGI Symbol;Acc:MGI:1914668]
-0.643909917953739	5.10271816076449	-2.56483001167113	0.0206133973796692	0.148669764374539	-3.47949104663313	ENSMUSG00000001755	Coasy	Coenzyme A synthase [Source:MGI Symbol;Acc:MGI:1918993]
0.478401426870528	5.88869737787257	2.56462880337456	0.0206218303542589	0.148669764374539	-3.61341629515566	ENSMUSG00000034021	Pds5b	PDS5 cohesin associated factor B [Source:MGI Symbol;Acc:MGI:2140945]
0.686596509358757	4.72039215509229	2.56357181530945	0.0206661845079034	0.148911400798689	-3.37789735646554	ENSMUSG00000028292	Rars2	arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]
-0.69048468727352	4.67131323990327	-2.56186480362259	0.0207380074605874	0.149280431308327	-3.43097474618157	ENSMUSG00000086564	Cd101	CD101 antigen [Source:MGI Symbol;Acc:MGI:2685862]
0.369269635690161	8.97564584971004	2.56173699481896	0.0207433946080258	0.149280431308327	-4.25230537232793	ENSMUSG00000028410	Dnaja1	DnaJ heat shock protein family (Hsp40) member A1 [Source:MGI Symbol;Acc:MGI:1270129]
-3.22123551338982	0.568102347741663	-2.56158054440599	0.020749990815727	0.149280431308327	-3.41186280537142	ENSMUSG00000055027	Smyd1	SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790]
-2.72075128204653	1.2423155425685	-2.5606676599585	0.0207885193989634	0.149479353773499	-3.20950349251413	ENSMUSG00000091572	Vmn2r3	vomeronasal 2, receptor 3 [Source:MGI Symbol;Acc:MGI:3643995]
-1.37845619309656	7.4200766239819	-2.55933160006632	0.0208450311279491	0.149744932498526	-4.0008010288629	ENSMUSG00000034708	Grn	granulin [Source:MGI Symbol;Acc:MGI:95832]
0.442469558262682	6.61290051295293	2.55927922250806	0.0208472495356728	0.149744932498526	-3.81690609739086	ENSMUSG00000031985	Gnpat	glyceronephosphate O-acyltransferase [Source:MGI Symbol;Acc:MGI:1343460]
-2.71704026728835	0.292894025745701	-2.55893145729283	0.0208619845456978	0.149772481526872	-3.41151881354846	ENSMUSG00000115558	Gm49000	predicted gene, 49000 [Source:MGI Symbol;Acc:MGI:6118351]
-1.66391659906088	4.18619784777101	-2.55852526437007	0.0208792077320966	0.149817855585765	-3.30810768456483	ENSMUSG00000036381	P2ry14	purinergic receptor P2Y, G-protein coupled, 14 [Source:MGI Symbol;Acc:MGI:2155705]
0.599297430759182	5.37713615636006	2.55770407557347	0.0209140687418215	0.149989675668773	-3.51567045769466	ENSMUSG00000045917	Tmem268	transmembrane protein 268 [Source:MGI Symbol;Acc:MGI:1913920]
0.514037743141153	5.94603186126144	2.55630843779952	0.0209734434041694	0.150337029638337	-3.65728198805105	ENSMUSG00000048874	Phf3	PHD finger protein 3 [Source:MGI Symbol;Acc:MGI:2446126]
0.412119797752146	6.77191812102608	2.55554246789512	0.021006098285195	0.150492594649043	-3.83760214307315	ENSMUSG00000034610	Tut4	terminal uridylyl transferase 4 [Source:MGI Symbol;Acc:MGI:2445126]
1.70389836413321	1.35343923012544	2.55497365513205	0.0210303792728825	0.15058803626299	-3.22643684674911	ENSMUSG00000020847	Rph3al	rabphilin 3A-like (without C2 domains) [Source:MGI Symbol;Acc:MGI:1923492]
1.70244513742785	3.16107940171413	2.55331399410213	0.0211013783041745	0.151017728790449	-3.14198093011721	ENSMUSG00000003604	Aven	apoptosis, caspase activation inhibitor [Source:MGI Symbol;Acc:MGI:1921518]
2.01214832096138	2.51297979569821	2.55244759158523	0.0211385329591179	0.151133198255789	-3.14008215074632	ENSMUSG00000033209	Ttc28	tetratricopeptide repeat domain 28 [Source:MGI Symbol;Acc:MGI:2140873]
-1.34415978400668	3.51969934759664	-2.5524248274884	0.0211395100100158	0.151133198255789	-3.16761112514527	ENSMUSG00000024145	Pigf	phosphatidylinositol glycan anchor biosynthesis, class F [Source:MGI Symbol;Acc:MGI:99462]
0.522021489491478	5.28480409957414	2.55196665961231	0.0211591840388014	0.151162357398018	-3.49694541674264	ENSMUSG00000025782	Taf3	TATA-box binding protein associated factor 3 [Source:MGI Symbol;Acc:MGI:2388097]
-0.36845428209736	6.82800526187843	-2.55181755958365	0.0211655902506212	0.151162357398018	-3.87357163691483	ENSMUSG00000025786	Zdhhc3	zinc finger, DHHC domain containing 3 [Source:MGI Symbol;Acc:MGI:1926134]
0.327569940210518	8.34858704833816	2.54771229879267	0.0213427034157143	0.152348097472899	-4.16226435551721	ENSMUSG00000050708	Ftl1	ferritin light polypeptide 1 [Source:MGI Symbol;Acc:MGI:95589]
-2.30873659220433	1.40019322167222	-2.54676064823461	0.0213839614080684	0.15256335083503	-3.26876729229524	ENSMUSG00000004698	Hdac9	histone deacetylase 9 [Source:MGI Symbol;Acc:MGI:1931221]
-0.612000959267528	4.58934138471883	-2.54638060436873	0.0214004590847155	0.152601820593189	-3.38421787645272	ENSMUSG00000110206	Flt3l	FMS-like tyrosine kinase 3 ligand [Source:MGI Symbol;Acc:MGI:95560]
-4.25649665088589	4.13068573099932	-2.54425092442844	0.0214931326982278	0.153070746776732	-3.28608837597975	ENSMUSG00000051504	Siglech	sialic acid binding Ig-like lectin H [Source:MGI Symbol;Acc:MGI:2443256]
0.429720822986297	7.59882522950986	2.54398445360436	0.0215047550961442	0.153070746776732	-4.02520589068353	ENSMUSG00000037754	Ppp1r16b	protein phosphatase 1, regulatory subunit 16B [Source:MGI Symbol;Acc:MGI:2151841]
0.751739791935033	5.56981240477461	2.54371820837022	0.0215163736274626	0.153070746776732	-3.56672584141097	ENSMUSG00000019883	Echdc1	enoyl Coenzyme A hydratase domain containing 1 [Source:MGI Symbol;Acc:MGI:1277169]
-1.9391527499601	2.55175396944429	-2.54346990780212	0.0215272144638935	0.153070746776732	-3.15759546598614	ENSMUSG00000030157	Clec2d	C-type lectin domain family 2, member d [Source:MGI Symbol;Acc:MGI:2135589]
0.337334475692415	6.81456994890668	2.54339097576994	0.0215306617356777	0.153070746776732	-3.88750554978262	ENSMUSG00000031360	Ctps2	cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185]
0.556811133402124	5.21239696293568	2.54312726840642	0.0215421826811308	0.153070746776732	-3.51688397951299	ENSMUSG00000076441	Ass1	argininosuccinate synthetase 1 [Source:MGI Symbol;Acc:MGI:88090]
-2.13400579040211	2.5109505613969	-2.54292110013659	0.021551193922709	0.153070746776732	-3.16186868601423	ENSMUSG00000005774	Rfx5	regulatory factor X, 5 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:1858421]
-2.52301029354236	0.130175269000708	-2.54282632268969	0.0215553376765139	0.153070746776732	-3.41477139145961	ENSMUSG00000027684	Mecom	MDS1 and EVI1 complex locus [Source:MGI Symbol;Acc:MGI:95457]
-2.3918155470219	0.270441947793052	-2.541829400967	0.0215989699249376	0.1533013666005	-3.46633711801799	ENSMUSG00000042282	Gucy2f	guanylate cyclase 2f [Source:MGI Symbol;Acc:MGI:105119]
-0.85624709303427	3.15846865670555	-2.54115424019279	0.021628567381815	0.15332072329777	-3.18738384030952	ENSMUSG00000084866	A930006K02Rik	RIKEN cDNA A930006K02 gene [Source:MGI Symbol;Acc:MGI:1925683]
-2.75396033875876	2.43151316015632	-2.54089582806647	0.0216399057677161	0.15332072329777	-3.160166819636	ENSMUSG00000053063	Clec12a	C-type lectin domain family 12, member a [Source:MGI Symbol;Acc:MGI:3040968]
0.340586179657706	9.24529533756167	2.54085479967763	0.0216417064963263	0.15332072329777	-4.34151567414618	ENSMUSG00000035356	Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]
-0.399954627199625	7.03886228895037	-2.54074949986501	0.0216463287386416	0.15332072329777	-3.93719140076212	ENSMUSG00000070034	Sp110	Sp110 nuclear body protein [Source:MGI Symbol;Acc:MGI:1923364]
0.325593315503667	8.53573324380179	2.54048190671422	0.0216580792384087	0.153324918503335	-4.20690227248029	ENSMUSG00000021990	Spata13	spermatogenesis associated 13 [Source:MGI Symbol;Acc:MGI:104838]
0.856523510651974	4.84625889743408	2.5399723210517	0.0216804728506989	0.153358022043052	-3.50769241101042	ENSMUSG00000037795	N4bp2	NEDD4 binding protein 2 [Source:MGI Symbol;Acc:MGI:2684414]
-2.48810356098318	1.36371464458663	-2.53981225742782	0.0216875113507254	0.153358022043052	-3.22286396312354	ENSMUSG00000016150	Tenm1	teneurin transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1345185]
-0.376945311041371	6.23116165331851	-2.53961389097527	0.0216962371626295	0.153358022043052	-3.75125842569921	ENSMUSG00000031950	Gabarapl2	gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2 [Source:MGI Symbol;Acc:MGI:1890602]
0.693174511647878	5.32274793864893	2.53907895903918	0.0217197845826093	0.153445532107781	-3.52840219141578	ENSMUSG00000052214	Opa3	optic atrophy 3 [Source:MGI Symbol;Acc:MGI:2686271]
0.968779006669574	4.693972950586	2.5388192628688	0.0217312250342942	0.153447463101869	-3.38936628063726	ENSMUSG00000000244	Tspan32	tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]
-0.483353326656323	7.76038813989459	-2.53789741339571	0.0217718817735116	0.153655586774434	-4.04787168176298	ENSMUSG00000022102	Dok2	docking protein 2 [Source:MGI Symbol;Acc:MGI:1332623]
-2.40700552116172	0.367697679016072	-2.53723967308793	0.0218009346042897	0.153710847092738	-3.32542193426193	ENSMUSG00000094672	Vmn2r25	vomeronasal 2, receptor 25 [Source:MGI Symbol;Acc:MGI:3644645]
-2.42331618953842	1.11190292317844	-2.53721366073704	0.0218020843449346	0.153710847092738	-3.35090798280127	ENSMUSG00000034771	Tle2	transducin-like enhancer of split 2 [Source:MGI Symbol;Acc:MGI:104635]
-0.697118375255618	5.54235732099009	-2.53666218448762	0.0218264730596472	0.153724603685754	-3.61562578871542	ENSMUSG00000008892	Vdac3	voltage-dependent anion channel 3 [Source:MGI Symbol;Acc:MGI:106922]
-0.428175087246697	7.02719565691904	-2.53608770347012	0.0218519067395531	0.153724603685754	-3.92753351985226	ENSMUSG00000030298	Sec13	SEC13 homolog, nuclear pore and COPII coat complex component [Source:MGI Symbol;Acc:MGI:99832]
0.638567092178942	5.74565834654373	2.53588576855989	0.0218608535853088	0.153724603685754	-3.64093838336105	ENSMUSG00000037174	Elf2	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]
0.713384609229498	5.9523914685479	2.53585986999167	0.0218620012887265	0.153724603685754	-3.65701030813573	ENSMUSG00000040663	Clcf1	cardiotrophin-like cytokine factor 1 [Source:MGI Symbol;Acc:MGI:1930088]
-1.01634442406335	4.35669682678366	-2.53556245355873	0.0218751855023541	0.153724603685754	-3.38020491019945	ENSMUSG00000031730	Dhodh	dihydroorotate dehydrogenase [Source:MGI Symbol;Acc:MGI:1928378]
